ZIPCODE,ZC_LATITUDE,ZC_LONGITUDE,AUTONOMOUS_COMMUNITY,AUTONOMOUS_COMMUNITY_NK,PROVINCE
04619,37.3167,-1.8833,Andalucia,AN,Almería
04618,37.2833,-1.8333,Andalucia,AN,Almería
04617,-1.87991806,37.2967313,Andalucia,AN,Almería
04616,-1.87991806,37.2967313,Andalucia,AN,Almería
04610,37.2958,-1.8792,Andalucia,AN,Almería
04602,,,Andalucia,AN,Almería
04601,,,Andalucia,AN,Almería
04600,37.3917,-2.0417,Andalucia,AN,Almería
04569,36.9833,-2.6,Andalucia,AN,Almería
04568,37,-2.5833,Andalucia,AN,Almería
04567,36.9833,-2.5833,Andalucia,AN,Almería
04560,36.9583,-2.4833,Andalucia,AN,Almería
04559,37.0967,-2.5433,Andalucia,AN,Almería
04558,37.1,-2.5833,Andalucia,AN,Almería
04550,37.1,-2.5167,Andalucia,AN,Almería
04549,37.25,-2.9333,Andalucia,AN,Almería
04540,37.1,-2.6333,Andalucia,AN,Almería
04533,37.1167,-2.8,Andalucia,AN,Almería
04532,37.1833,-2.7333,Andalucia,AN,Almería
04531,37.0333,-2.6167,Andalucia,AN,Almería
04530,37.15,-2.6833,Andalucia,AN,Almería
04520,37.1333,-2.8,Andalucia,AN,Almería
04510,37.1833,-2.7667,Andalucia,AN,Almería
04500,37.1667,-2.8333,Andalucia,AN,Almería
04480,36.9833,-2.95,Andalucia,AN,Almería
04479,37.0167,-2.95,Andalucia,AN,Almería
04470,36.9833,-2.85,Andalucia,AN,Almería
04460,36.9667,-2.8667,Andalucia,AN,Almería
04459,37.0333,-2.7333,Andalucia,AN,Almería
04458,37,-2.7667,Andalucia,AN,Almería
04450,37,-2.7333,Andalucia,AN,Almería
04440,37,-2.6833,Andalucia,AN,Almería
04431,36.9833,-2.6333,Andalucia,AN,Almería
04430,36.9833,-2.65,Andalucia,AN,Almería
04420,36.9667,-2.5333,Andalucia,AN,Almería
04410,36.9333,-2.45,Andalucia,AN,Almería
04409,36.9667,-2.6167,Andalucia,AN,Almería
04400,36.95,-2.5667,Andalucia,AN,Almería
04289,37.1278,-2.0167,Andalucia,AN,Almería
04288,37.1875,-2.0042,Andalucia,AN,Almería
04280,37.4333,-2.6833,Andalucia,AN,Almería
04279,37.1267,-2.15,Andalucia,AN,Almería
04278,37.15,-2.0833,Andalucia,AN,Almería
04277,37.1,-2,Andalucia,AN,Almería
04276,37.2208,-2.2583,Andalucia,AN,Almería
04275,37.2,-2.2944,Andalucia,AN,Almería
04274,37.1833,-2.2,Andalucia,AN,Almería
04271,37.2167,-2.0667,Andalucia,AN,Almería
04270,37.1167,-2.1167,Andalucia,AN,Almería
04260,36.95,-2.45,Andalucia,AN,Almería
04259,36.9667,-2.4,Andalucia,AN,Almería
04250,36.9167,-2.4333,Andalucia,AN,Almería
04240,36.8667,-2.4167,Andalucia,AN,Almería
04230,36.8833,-2.4333,Andalucia,AN,Almería
04217,37.2333,-2.1167,Andalucia,AN,Almería
04213,37.1833,-2.3167,Andalucia,AN,Almería
04212,37.0667,-2.3667,Andalucia,AN,Almería
04211,36.9,-3.0333,Andalucia,AN,Almería
04210,37.05,-2.2,Andalucia,AN,Almería
04200,37.0708,-2.3458,Andalucia,AN,Almería
04160,36.9109,-2.1246,Andalucia,AN,Almería
04151,36.9667,-2.2,Andalucia,AN,Almería
04150,36.7833,-2.2333,Andalucia,AN,Almería
04149,37.0067,-1.9333,Andalucia,AN,Almería
04140,36.9833,-1.9,Andalucia,AN,Almería
04131,36.8917,-2.3167,Andalucia,AN,Almería
04130,36.9333,-2.2833,Andalucia,AN,Almería
04120,36.8167,-2.4167,Andalucia,AN,Almería
04119,36.8796,-2.087,Andalucia,AN,Almería
04118,36.7833,-2.0833,Andalucia,AN,Almería
04117,36.8333,-2.1417,Andalucia,AN,Almería
04116,36.8833,-2,Andalucia,AN,Almería
04115,36.85,-2.0333,Andalucia,AN,Almería
04114,37.0333,-2.0667,Andalucia,AN,Almería
04113,36.8796,-2.087,Andalucia,AN,Almería
04110,36.8796,-2.087,Andalucia,AN,Almería
04100,36.9109,-2.1246,Andalucia,AN,Almería
04080,36.8333,-2.45,Andalucia,AN,Almería
04071,36.8333,-2.45,Andalucia,AN,Almería
04070,36.8333,-2.45,Andalucia,AN,Almería
04009,36.8337,-2.4483,Andalucia,AN,Almería
04008,36.8333,-2.45,Andalucia,AN,Almería
04007,36.8333,-2.45,Andalucia,AN,Almería
04006,36.8353,-2.4508,Andalucia,AN,Almería
04005,36.8333,-2.45,Andalucia,AN,Almería
04004,36.8333,-2.45,Andalucia,AN,Almería
04003,36.8333,-2.45,Andalucia,AN,Almería
04002,36.8333,-2.45,Andalucia,AN,Almería
04001,36.8365,-2.4606,Andalucia,AN,Almería
03870,38.7492,-0.3868,Comunidad Valenciana,VC,Alicante
03860,38.7492,-0.3868,Comunidad Valenciana,VC,Alicante
03850,38.8167,-0.3833,Comunidad Valenciana,VC,Alicante
03841,38.8,-0.4,Comunidad Valenciana,VC,Alicante
03840,38.8167,-0.4,Comunidad Valenciana,VC,Alicante
03839,38.8333,-0.5,Comunidad Valenciana,VC,Alicante
03838,38.7667,-0.55,Comunidad Valenciana,VC,Alicante
03837,38.7833,-0.5167,Comunidad Valenciana,VC,Alicante
03830,38.7667,-0.4333,Comunidad Valenciana,VC,Alicante
03829,38.75,-0.4333,Comunidad Valenciana,VC,Alicante
03828,38.7667,-0.3333,Comunidad Valenciana,VC,Alicante
03827,38.75,-0.3667,Comunidad Valenciana,VC,Alicante
03820,38.8167,-0.2333,Comunidad Valenciana,VC,Alicante
03819,38.6333,-0.4667,Comunidad Valenciana,VC,Alicante
03818,38.6833,-0.5,Comunidad Valenciana,VC,Alicante
03816,38.6667,-0.4,Comunidad Valenciana,VC,Alicante
03815,38.6833,-0.35,Comunidad Valenciana,VC,Alicante
03814,38.6833,-0.3333,Comunidad Valenciana,VC,Alicante
03813,38.7333,-0.25,Comunidad Valenciana,VC,Alicante
03812,38.7333,-0.3333,Comunidad Valenciana,VC,Alicante
03811,38.7167,-0.35,Comunidad Valenciana,VC,Alicante
03810,38.7,-0.3833,Comunidad Valenciana,VC,Alicante
03804,38.7,-0.4667,Comunidad Valenciana,VC,Alicante
03803,38.7,-0.4667,Comunidad Valenciana,VC,Alicante
03802,38.6978,-0.477,Comunidad Valenciana,VC,Alicante
03801,38.7,-0.4667,Comunidad Valenciana,VC,Alicante
03800,38.7,-0.4667,Comunidad Valenciana,VC,Alicante
03795,38.8083,-0.0667,Comunidad Valenciana,VC,Alicante
03794,38.75,-0.1,Comunidad Valenciana,VC,Alicante
03793,38.7167,-0.1833,Comunidad Valenciana,VC,Alicante
03792,38.7417,-0.0583,Comunidad Valenciana,VC,Alicante
03791,38.7833,-0.0833,Comunidad Valenciana,VC,Alicante
03790,38.6167,-0.8833,Comunidad Valenciana,VC,Alicante
03789,38.8,-0.15,Comunidad Valenciana,VC,Alicante
03788,38.8167,-0.2167,Comunidad Valenciana,VC,Alicante
03787,38.82,-0.22,Comunidad Valenciana,VC,Alicante
03786,38.8833,-0.1667,Comunidad Valenciana,VC,Alicante
03780,38.82,-0.22,Comunidad Valenciana,VC,Alicante
03779,38.7433,-0.1167,Comunidad Valenciana,VC,Alicante
03778,38.8223,-0.0021,Comunidad Valenciana,VC,Alicante
03770,38.8471,0.0103,Comunidad Valenciana,VC,Alicante
03769,38.8167,-0.0333,Comunidad Valenciana,VC,Alicante
03760,38.8208,0.02,Comunidad Valenciana,VC,Alicante
03759,38.7833,-0.0333,Comunidad Valenciana,VC,Alicante
03750,38.7931,0.0341,Comunidad Valenciana,VC,Alicante
03749,38.5833,-0.0833,Comunidad Valenciana,VC,Alicante
03740,38.7744,0.0854,Comunidad Valenciana,VC,Alicante
03739,38.65,-0.4467,Comunidad Valenciana,VC,Alicante
03738,38.1083,-0.8167,Comunidad Valenciana,VC,Alicante
03737,39.4,-0.4,Comunidad Valenciana,VC,Alicante
03730,38.65,-0.4467,Comunidad Valenciana,VC,Alicante
03729,38.7354,0.0334,Comunidad Valenciana,VC,Alicante
03728,38.75,-0.0333,Comunidad Valenciana,VC,Alicante
03727,38.7406,-0.0113,Comunidad Valenciana,VC,Alicante
03726,38.7333,0.15,Comunidad Valenciana,VC,Alicante
03725,38.7333,0.1,Comunidad Valenciana,VC,Alicante
03724,38.6833,0.15,Comunidad Valenciana,VC,Alicante
03720,38.704,0.0629,Comunidad Valenciana,VC,Alicante
03710,38.6056,-0.0889,Comunidad Valenciana,VC,Alicante
03709,38.8333,0.0667,Comunidad Valenciana,VC,Alicante
03700,38.875,0.0736,Comunidad Valenciana,VC,Alicante
03699,38.3986,-0.5669,Comunidad Valenciana,VC,Alicante
03698,38.4333,-0.6333,Comunidad Valenciana,VC,Alicante
03690,38.3942,-0.5273,Comunidad Valenciana,VC,Alicante
03689,38.3,-0.8833,Comunidad Valenciana,VC,Alicante
03688,38.3083,-0.8833,Comunidad Valenciana,VC,Alicante
03680,38.35,-0.7667,Comunidad Valenciana,VC,Alicante
03679,38.39,-0.7067,Comunidad Valenciana,VC,Alicante
03670,38.3833,-0.7167,Comunidad Valenciana,VC,Alicante
03669,38.3833,-0.9,Comunidad Valenciana,VC,Alicante
03668,38.3333,-1,Comunidad Valenciana,VC,Alicante
03660,38.3792,-0.7792,Comunidad Valenciana,VC,Alicante
03659,38.4183,-1.02,Comunidad Valenciana,VC,Alicante
03658,38.419,-1.0048,Comunidad Valenciana,VC,Alicante
03657,38.45,-1.05,Comunidad Valenciana,VC,Alicante
03650,38.4,-1.0333,Comunidad Valenciana,VC,Alicante
03649,38.425,-0.9375,Comunidad Valenciana,VC,Alicante
03640,38.419,-0.8524,Comunidad Valenciana,VC,Alicante
03639,38.5667,-0.85,Comunidad Valenciana,VC,Alicante
03638,38.5167,-0.9,Comunidad Valenciana,VC,Alicante
03630,38.5333,-0.8167,Comunidad Valenciana,VC,Alicante
03620,38.4135,-0.8131,Comunidad Valenciana,VC,Alicante
03610,38.5,-0.7333,Comunidad Valenciana,VC,Alicante
03600,38.48,-0.8033,Comunidad Valenciana,VC,Alicante
03599,38.65,-0.05,Comunidad Valenciana,VC,Alicante
03590,38.6389,-0.0167,Comunidad Valenciana,VC,Alicante
03589,38.75,-0.175,Comunidad Valenciana,VC,Alicante
03581,38.9167,-0.4667,Comunidad Valenciana,VC,Alicante
03580,38.6944,-0.0778,Comunidad Valenciana,VC,Alicante
03579,38.5667,-0.2667,Comunidad Valenciana,VC,Alicante
03578,38.5833,-0.3167,Comunidad Valenciana,VC,Alicante
03570,38.6028,-0.275,Comunidad Valenciana,VC,Alicante
03569,38.5,-0.35,Comunidad Valenciana,VC,Alicante
03560,38.4556,-0.7278,Comunidad Valenciana,VC,Alicante
03559,38.3674,-0.4622,Comunidad Valenciana,VC,Alicante
03550,38.3935,-0.4325,Comunidad Valenciana,VC,Alicante
03540,38.3627,-0.4256,Comunidad Valenciana,VC,Alicante
03530,38.6111,-0.1111,Comunidad Valenciana,VC,Alicante
03520,38.6167,-0.1167,Comunidad Valenciana,VC,Alicante
03519,38.6833,-0.1917,Comunidad Valenciana,VC,Alicante
03518,38.6833,-0.1,Comunidad Valenciana,VC,Alicante
03517,38.7,-0.25,Comunidad Valenciana,VC,Alicante
03516,38.6833,-0.2,Comunidad Valenciana,VC,Alicante
03510,38.6833,-0.1917,Comunidad Valenciana,VC,Alicante
03509,38.5667,-0.2,Comunidad Valenciana,VC,Alicante
03508,38.5382,-0.131,Comunidad Valenciana,VC,Alicante
03503,38.5392,-0.1148,Comunidad Valenciana,VC,Alicante
03502,38.5452,-0.1516,Comunidad Valenciana,VC,Alicante
03501,38.5373,-0.131,Comunidad Valenciana,VC,Alicante
03500,38.5243,-0.2429,Comunidad Valenciana,VC,Alicante
03469,39.3,-1.1333,Comunidad Valenciana,VC,Alicante
03460,38.7,-0.7667,Comunidad Valenciana,VC,Alicante
03459,38.7083,-0.675,Comunidad Valenciana,VC,Alicante
03450,38.7083,-0.675,Comunidad Valenciana,VC,Alicante
03440,38.6333,-0.5667,Comunidad Valenciana,VC,Alicante
03430,38.6333,-0.6667,Comunidad Valenciana,VC,Alicante
03420,38.6,-0.6833,Comunidad Valenciana,VC,Alicante
03410,38.6333,-0.7667,Comunidad Valenciana,VC,Alicante
03409,38.4556,-0.8556,Comunidad Valenciana,VC,Alicante
03408,38.7667,-0.95,Comunidad Valenciana,VC,Alicante
03400,38.6333,-0.85,Comunidad Valenciana,VC,Alicante
03390,38.0833,-0.8333,Comunidad Valenciana,VC,Alicante
03380,38.0667,-0.9,Comunidad Valenciana,VC,Alicante
03370,38.1167,-0.9,Comunidad Valenciana,VC,Alicante
03369,38.1,-0.8333,Comunidad Valenciana,VC,Alicante
03360,38.1375,-0.8558,Comunidad Valenciana,VC,Alicante
03350,38.1416,-0.8874,Comunidad Valenciana,VC,Alicante
03349,38.1675,-0.8792,Comunidad Valenciana,VC,Alicante
03348,38.1516,-0.8917,Comunidad Valenciana,VC,Alicante
03340,38.1833,-0.8667,Comunidad Valenciana,VC,Alicante
03339,38.25,-0.8,Comunidad Valenciana,VC,Alicante
03330,38.25,-0.8,Comunidad Valenciana,VC,Alicante
03325,,,Comunidad Valenciana,VC,Alicante
03322,,,Comunidad Valenciana,VC,Alicante
03321,,,Comunidad Valenciana,VC,Alicante
03320,38.2931,-0.5882,Comunidad Valenciana,VC,Alicante
03318,38.1667,-0.9667,Comunidad Valenciana,VC,Alicante
03317,38.1111,-0.9444,Comunidad Valenciana,VC,Alicante
03316,38.1333,-1,Comunidad Valenciana,VC,Alicante
03315,38.1889,-0.9556,Comunidad Valenciana,VC,Alicante
03314,38.1,-0.85,Comunidad Valenciana,VC,Alicante
03313,38.0167,-0.8917,Comunidad Valenciana,VC,Alicante
03312,38.05,-0.9833,Comunidad Valenciana,VC,Alicante
03311,38.0833,-1,Comunidad Valenciana,VC,Alicante
03310,38.075,-0.8833,Comunidad Valenciana,VC,Alicante
03300,38.0833,-0.95,Comunidad Valenciana,VC,Alicante
03296,38.247,-0.7174,Comunidad Valenciana,VC,Alicante
03295,38.2811,-0.6672,Comunidad Valenciana,VC,Alicante
03294,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03293,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03292,38.2865,-0.7158,Comunidad Valenciana,VC,Alicante
03291,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03290,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03220,,,Comunidad Valenciana,VC,Alicante
03208,,,Comunidad Valenciana,VC,Alicante
03207,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03206,38.2691,-0.7135,Comunidad Valenciana,VC,Alicante
03205,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03204,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03203,38.26,-0.707,Comunidad Valenciana,VC,Alicante
03202,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03201,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03200,38.2622,-0.7011,Comunidad Valenciana,VC,Alicante
03198,,,Comunidad Valenciana,VC,Alicante
03195,38.273,-0.5397,Comunidad Valenciana,VC,Alicante
03194,38.15,-0.65,Comunidad Valenciana,VC,Alicante
03193,37.9833,-0.7833,Comunidad Valenciana,VC,Alicante
03191,37.8667,-0.75,Comunidad Valenciana,VC,Alicante
03190,37.8667,-0.7833,Comunidad Valenciana,VC,Alicante
03189,38.1083,-0.825,Comunidad Valenciana,VC,Alicante
03188,38.0333,-0.65,Comunidad Valenciana,VC,Alicante
03187,38.0222,-0.7444,Comunidad Valenciana,VC,Alicante
03186,38.0417,-0.7333,Comunidad Valenciana,VC,Alicante
03185,,,Comunidad Valenciana,VC,Alicante
03184,,,Comunidad Valenciana,VC,Alicante
03183,,,Comunidad Valenciana,VC,Alicante
03182,,,Comunidad Valenciana,VC,Alicante
03181,,,Comunidad Valenciana,VC,Alicante
03180,37.9833,-0.6833,Comunidad Valenciana,VC,Alicante
03179,38.0833,-0.75,Comunidad Valenciana,VC,Alicante
03178,38.0833,-0.7333,Comunidad Valenciana,VC,Alicante
03177,38.1,-0.7333,Comunidad Valenciana,VC,Alicante
03176,,,Comunidad Valenciana,VC,Alicante
03170,38.1278,-0.6722,Comunidad Valenciana,VC,Alicante
03169,38.1033,-0.8,Comunidad Valenciana,VC,Alicante
03160,38.1056,-0.7667,Comunidad Valenciana,VC,Alicante
03159,38.1208,-0.7417,Comunidad Valenciana,VC,Alicante
03158,38.2904,-0.7018,Comunidad Valenciana,VC,Alicante
03150,38.1333,-0.7667,Comunidad Valenciana,VC,Alicante
03149,38.0833,-0.65,Comunidad Valenciana,VC,Alicante
03140,38.1,-0.65,Comunidad Valenciana,VC,Alicante
03139,38.2333,-0.6,Comunidad Valenciana,VC,Alicante
03138,38.201,-0.648,Comunidad Valenciana,VC,Alicante
03130,38.1916,-0.5658,Comunidad Valenciana,VC,Alicante
03115,38.4833,-0.5333,Comunidad Valenciana,VC,Alicante
03114,38.3325,-0.5199,Comunidad Valenciana,VC,Alicante
03113,38.35,-0.6167,Comunidad Valenciana,VC,Alicante
03112,38.3917,-0.475,Comunidad Valenciana,VC,Alicante
03111,38.4833,-0.4167,Comunidad Valenciana,VC,Alicante
03110,38.4971,-0.4545,Comunidad Valenciana,VC,Alicante
03109,38.5333,-0.6,Comunidad Valenciana,VC,Alicante
03108,38.6333,-0.3833,Comunidad Valenciana,VC,Alicante
03100,38.5333,-0.5,Comunidad Valenciana,VC,Alicante
03080,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03071,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03070,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03016,38.3597,-0.4517,Comunidad Valenciana,VC,Alicante
03015,38.3466,-0.4819,Comunidad Valenciana,VC,Alicante
03014,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03013,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03012,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03011,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03010,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03009,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03008,38.3376,-0.4983,Comunidad Valenciana,VC,Alicante
03007,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03006,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03005,38.3452,-0.4815,Comunidad Valenciana,VC,Alicante
03004,38.3466,-0.4819,Comunidad Valenciana,VC,Alicante
03003,38.3428,-0.4907,Comunidad Valenciana,VC,Alicante
03002,38.3466,-0.483,Comunidad Valenciana,VC,Alicante
03001,38.3427,-0.4787,Comunidad Valenciana,VC,Alicante
02804,,,Madrid,M,Madrid
02696,38.95,-1.55,Castilla - La Mancha,CM,Albacete
02695,38.9,-1.5167,Castilla - La Mancha,CM,Albacete
02694,38.95,-1.45,Castilla - La Mancha,CM,Albacete
02693,38.8333,-1.45,Castilla - La Mancha,CM,Albacete
02692,38.8167,-1.55,Castilla - La Mancha,CM,Albacete
02691,38.8833,-1.35,Castilla - La Mancha,CM,Albacete
02690,38.9667,-1.2167,Castilla - La Mancha,CM,Albacete
02660,38.7,-0.9833,Castilla - La Mancha,CM,Albacete
02653,38.5667,-1.5167,Castilla - La Mancha,CM,Albacete
02652,38.6333,-1.4833,Castilla - La Mancha,CM,Albacete
02651,38.6611,-1.4389,Castilla - La Mancha,CM,Albacete
02650,38.7833,-1.3167,Castilla - La Mancha,CM,Albacete
02640,38.8667,-1.0833,Castilla - La Mancha,CM,Albacete
02639,39.2333,-2.25,Castilla - La Mancha,CM,Albacete
02638,39.1667,-2.0167,Castilla - La Mancha,CM,Albacete
02637,39.2333,-2.0667,Castilla - La Mancha,CM,Albacete
02636,39.18,-2.1367,Castilla - La Mancha,CM,Albacete
02630,39.2167,-2.15,Castilla - La Mancha,CM,Albacete
02620,39.2833,-2.3167,Castilla - La Mancha,CM,Albacete
02614,38.85,-2.45,Castilla - La Mancha,CM,Albacete
02612,39.0333,-2.4667,Castilla - La Mancha,CM,Albacete
02611,38.9667,-2.75,Castilla - La Mancha,CM,Albacete
02610,38.95,-2.5333,Castilla - La Mancha,CM,Albacete
02600,39.2667,-2.6,Castilla - La Mancha,CM,Albacete
02536,38.2,-2.3,Castilla - La Mancha,CM,Albacete
02534,38.1333,-2.3833,Castilla - La Mancha,CM,Albacete
02530,38.15,-2.3,Castilla - La Mancha,CM,Albacete
02529,38.8333,-1.6,Castilla - La Mancha,CM,Albacete
02520,38.9167,-1.7167,Castilla - La Mancha,CM,Albacete
02513,38.5667,-1.6667,Castilla - La Mancha,CM,Albacete
02512,38.7,-1.5833,Castilla - La Mancha,CM,Albacete
02511,38.7667,-1.8333,Castilla - La Mancha,CM,Albacete
02510,38.8,-1.75,Castilla - La Mancha,CM,Albacete
02500,38.5833,-1.6833,Castilla - La Mancha,CM,Albacete
02499,38.4167,-1.5833,Castilla - La Mancha,CM,Albacete
02490,38.4167,-1.6333,Castilla - La Mancha,CM,Albacete
02489,38.2833,-2.4167,Castilla - La Mancha,CM,Albacete
02487,38.3,-2.2833,Castilla - La Mancha,CM,Albacete
02486,38.4167,-2.3,Castilla - La Mancha,CM,Albacete
02485,38.3481,-2.3241,Castilla - La Mancha,CM,Albacete
02484,38.3333,-2.4167,Castilla - La Mancha,CM,Albacete
02480,38.3667,-2.3,Castilla - La Mancha,CM,Albacete
02462,38.425,-2.55,Castilla - La Mancha,CM,Albacete
02461,38.4333,-2.5,Castilla - La Mancha,CM,Albacete
02460,38.4667,-2.5333,Castilla - La Mancha,CM,Albacete
02459,38.5167,-2.4333,Castilla - La Mancha,CM,Albacete
02450,38.5,-2.45,Castilla - La Mancha,CM,Albacete
02449,38.4896,-2.2417,Castilla - La Mancha,CM,Albacete
02448,38.55,-2.3333,Castilla - La Mancha,CM,Albacete
02440,38.4667,-2.2333,Castilla - La Mancha,CM,Albacete
02439,38.4333,-2.0333,Castilla - La Mancha,CM,Albacete
02437,38.3167,-1.9,Castilla - La Mancha,CM,Albacete
02436,38.35,-2,Castilla - La Mancha,CM,Albacete
02435,38.3333,-1.9667,Castilla - La Mancha,CM,Albacete
02434,38.3667,-2.1,Castilla - La Mancha,CM,Albacete
02430,38.45,-2.05,Castilla - La Mancha,CM,Albacete
02420,38.4833,-1.75,Castilla - La Mancha,CM,Albacete
02410,38.5333,-1.95,Castilla - La Mancha,CM,Albacete
02409,38.5167,-1.6833,Castilla - La Mancha,CM,Albacete
02400,38.5167,-1.6833,Castilla - La Mancha,CM,Albacete
02360,38.5167,-2.6,Castilla - La Mancha,CM,Albacete
02359,38.5833,-2.6333,Castilla - La Mancha,CM,Albacete
02350,38.5833,-2.6333,Castilla - La Mancha,CM,Albacete
02340,38.8167,-2.3333,Castilla - La Mancha,CM,Albacete
02329,38.6667,-2.1667,Castilla - La Mancha,CM,Albacete
02328,38.6833,-2.1,Castilla - La Mancha,CM,Albacete
02327,38.7667,-2.1,Castilla - La Mancha,CM,Albacete
02326,38.7833,-2.15,Castilla - La Mancha,CM,Albacete
02320,38.8833,-2.1333,Castilla - La Mancha,CM,Albacete
02316,38.6,-2.55,Castilla - La Mancha,CM,Albacete
02315,38.6333,-2.5,Castilla - La Mancha,CM,Albacete
02314,38.75,-2.3,Castilla - La Mancha,CM,Albacete
02313,38.6667,-2.4,Castilla - La Mancha,CM,Albacete
02312,38.7,-2.55,Castilla - La Mancha,CM,Albacete
02311,38.7,-2.6,Castilla - La Mancha,CM,Albacete
02310,38.7833,-2.5833,Castilla - La Mancha,CM,Albacete
02300,38.6667,-2.4833,Castilla - La Mancha,CM,Albacete
02270,39.3667,-1.5833,Castilla - La Mancha,CM,Albacete
02260,39.2667,-1.55,Castilla - La Mancha,CM,Albacete
02253,39.2333,-1.6333,Castilla - La Mancha,CM,Albacete
02252,39.2167,-1.4667,Castilla - La Mancha,CM,Albacete
02251,39.2222,-1.5444,Castilla - La Mancha,CM,Albacete
02250,39.2167,-1.5333,Castilla - La Mancha,CM,Albacete
02249,39.1667,-1.55,Castilla - La Mancha,CM,Albacete
02248,39.1667,-1.5167,Castilla - La Mancha,CM,Albacete
02247,39.3,-1.65,Castilla - La Mancha,CM,Albacete
02246,39.2833,-1.7167,Castilla - La Mancha,CM,Albacete
02240,39.2167,-1.7333,Castilla - La Mancha,CM,Albacete
02230,39.2333,-1.8,Castilla - La Mancha,CM,Albacete
02220,39.1833,-1.7833,Castilla - La Mancha,CM,Albacete
02215,39.3333,-1.3,Castilla - La Mancha,CM,Albacete
02214,39.25,-1.25,Castilla - La Mancha,CM,Albacete
02213,39.2167,-1.2167,Castilla - La Mancha,CM,Albacete
02212,39.25,-1.3333,Castilla - La Mancha,CM,Albacete
02211,39.2,-1.3667,Castilla - La Mancha,CM,Albacete
02210,39.2,-1.4333,Castilla - La Mancha,CM,Albacete
02200,39.2833,-1.4667,Castilla - La Mancha,CM,Albacete
02162,38.9667,-2.1167,Castilla - La Mancha,CM,Albacete
02161,38.9,-2.2667,Castilla - La Mancha,CM,Albacete
02160,38.95,-2.35,Castilla - La Mancha,CM,Albacete
02156,39.0333,-1.7167,Castilla - La Mancha,CM,Albacete
02155,39.0667,-1.7333,Castilla - La Mancha,CM,Albacete
02154,39.1333,-1.45,Castilla - La Mancha,CM,Albacete
02153,39.1333,-1.2333,Castilla - La Mancha,CM,Albacete
02152,39.1,-1.35,Castilla - La Mancha,CM,Albacete
02151,39.1167,-1.55,Castilla - La Mancha,CM,Albacete
02150,39.15,-1.6667,Castilla - La Mancha,CM,Albacete
02142,38.6333,-1.9,Castilla - La Mancha,CM,Albacete
02141,38.7167,-1.9167,Castilla - La Mancha,CM,Albacete
02140,38.8333,-1.9667,Castilla - La Mancha,CM,Albacete
02139,38.5833,-2.1167,Castilla - La Mancha,CM,Albacete
02137,38.6083,-2.3208,Castilla - La Mancha,CM,Albacete
02136,38.6,-2.1967,Castilla - La Mancha,CM,Albacete
02130,38.5833,-2.2,Castilla - La Mancha,CM,Albacete
02129,38.6833,-2.0333,Castilla - La Mancha,CM,Albacete
02127,38.75,-2.0333,Castilla - La Mancha,CM,Albacete
02125,38.55,-2.0833,Castilla - La Mancha,CM,Albacete
02124,38.6167,-2.0167,Castilla - La Mancha,CM,Albacete
02120,38.7333,-2,Castilla - La Mancha,CM,Albacete
02110,39.1167,-2,Castilla - La Mancha,CM,Albacete
02100,39.25,-1.9167,Castilla - La Mancha,CM,Albacete
02080,38.9833,-1.85,Castilla - La Mancha,CM,Albacete
02071,38.9833,-1.85,Castilla - La Mancha,CM,Albacete
02070,38.9833,-1.85,Castilla - La Mancha,CM,Albacete
02049,38.9833,-1.85,Castilla - La Mancha,CM,Albacete
02008,-1.85574745,38.99588053,Castilla - La Mancha,CM,Albacete
02007,38.9833,-1.85,Castilla - La Mancha,CM,Albacete
02006,38.997,-1.8545,Castilla - La Mancha,CM,Albacete
02005,38.9833,-1.85,Castilla - La Mancha,CM,Albacete
02004,38.9833,-1.85,Castilla - La Mancha,CM,Albacete
02003,38.9833,-1.85,Castilla - La Mancha,CM,Albacete
02002,38.997,-1.8545,Castilla - La Mancha,CM,Albacete
02001,38.997,-1.8545,Castilla - La Mancha,CM,Albacete
01872,,,Pais Vasco,PV,Álava
01520,42.8833,-2.6167,Pais Vasco,PV,Álava
01510,42.8833,-2.65,Pais Vasco,PV,Álava
01479,43.05,-3.05,Pais Vasco,PV,Álava
01478,43.1333,-3.15,Pais Vasco,PV,Álava
01477,43.0867,-3.09,Pais Vasco,PV,Álava
01476,43.0833,-3.0333,Pais Vasco,PV,Álava
